_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,describe_why_this_is_not_annotatable,not_annotatable,please_explain_the_revisions_write_na_if_not_annotatable,aligned,id,original,revised
3473344314,7/6/2023 17:29:37,6660550834,7/6/2023 17:29:12,False,cf_internal,1.0,47003953,US,New York,Buffalo,174.233.213.188,,,,"-""Like"" is deleted to improve conciseness.","In my opinion , shopping is {like=>} relaxing .",fce_test_720,"In my opinion , shopping is like relaxing .","In my opinion , shopping is relaxing ."
3473344315,7/4/2023 10:53:54,6659739505,7/4/2023 10:52:30,False,cf_internal,1.0,46922503,IT,Veneto,Padova,93.70.101.84,,,,"- A space is required after a period.
- The period at the end is placed inside the quotes as is standard in American English","Their wedding is set in Shangri-La County , Diqing in Yunnan ( Chinese {:=>} 云南迪庆州香格里拉 ) {.Shangri-La=>. Shangri-La} is famous for its natural scenery and is called "" somewhere most close to paradise {"" .=>.""}",wiki_dev_95,"Their wedding is set in Shangri-La County , Diqing in Yunnan ( Chinese : 云南迪庆州香格里拉 ) .Shangri-La is famous for its natural scenery and is called "" somewhere most close to paradise "" .","Their wedding is set in Shangri-La County , Diqing in Yunnan ( Chinese 云南迪庆州香格里拉 ) . Shangri-La is famous for its natural scenery and is called "" somewhere most close to paradise ."""
3473344316,7/6/2023 15:06:35,6660531287,7/6/2023 15:01:42,False,cf_internal,1.0,47003953,US,New York,Buffalo,174.233.223.25,,,,"-The correct spelling is ""technology.""
-The correct noun is ""part."" This is likely a fluency or spelling error, but the context is clear that technology's impact on life is being discussed.","In the present , the {teachnology=>technology} is a {past=>part} of life .",fce_dev_57,"In the present , the teachnology is a past of life .","In the present , the technology is a part of life ."
3473344319,7/10/2023 18:49:00,6661733089,7/10/2023 18:48:29,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,,,,"-This edit deletes an extra ""of the"" from the sentence.","In 2000 , an effort led by Omar Pérez Santiago ( a scholar of Chilean cartooning and a co-founder {of the=>} of the academic Chilean Center for Comics ) resulted in a sculpture of Condorito memorializing Rios being installed in the Chilean House of Culture in San Miguel .",wiki_test_133,"In 2000 , an effort led by Omar Pérez Santiago ( a scholar of Chilean cartooning and a co-founder of the of the academic Chilean Center for Comics ) resulted in a sculpture of Condorito memorializing Rios being installed in the Chilean House of Culture in San Miguel .","In 2000 , an effort led by Omar Pérez Santiago ( a scholar of Chilean cartooning and a co-founder of the academic Chilean Center for Comics ) resulted in a sculpture of Condorito memorializing Rios being installed in the Chilean House of Culture in San Miguel ."
3473344320,7/7/2023 15:04:27,6660914404,7/7/2023 15:03:22,False,cf_internal,1.0,46799689,US,Michigan,Grandville,169.130.230.168,,,,"- A comma is placed after 'Project' because it forms part of a list. In American English, comma usage is encouraged to separate each item in a list. 
- 'Directory' is the correct spelling of 'dir4ecttory.'","Why not add such to the AOL , Netscape , Open Directory Project {=>,} and Rich Skrenta articles , based on the Adult section of the Dmoz {dir4ecttory=>directory} , part of their comprehensive coverage of the web ?",wiki_dev_666,"Why not add such to the AOL , Netscape , Open Directory Project and Rich Skrenta articles , based on the Adult section of the Dmoz dir4ecttory , part of their comprehensive coverage of the web ?","Why not add such to the AOL , Netscape , Open Directory Project , and Rich Skrenta articles , based on the Adult section of the Dmoz directory , part of their comprehensive coverage of the web ?"
3473344321,7/5/2023 15:23:07,6660149305,7/5/2023 15:22:27,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,,,,-A comma splice here is corrected by deleting the comma.,"Sesshomaru {,=>} recognized the scent of her blood and found her body .",wiki_dev_533,"Sesshomaru , recognized the scent of her blood and found her body .",Sesshomaru recognized the scent of her blood and found her body .
3473344322,7/11/2023 12:27:59,6662043367,7/11/2023 12:26:35,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Got"" was replaced with ""arrived"" because the phrase ""get late"" is not often used when describing one's arrival.
- The comma before ""when"" was replaced with a period because they are two independent clauses without a conjunction to connect them.","In the evening I got a flat tire , and because of this I {got=>arrived} late to the show {, when=>. When} I got to my place , it was used ( it cost a lot ) and they took me to the cheapest seats , where I could n't see a thing .",fce_dev_539,"In the evening I got a flat tire , and because of this I got late to the show , when I got to my place , it was used ( it cost a lot ) and they took me to the cheapest seats , where I could n't see a thing .","In the evening I got a flat tire , and because of this I arrived late to the show . When I got to my place , it was used ( it cost a lot ) and they took me to the cheapest seats , where I could n't see a thing ."
3473344323,7/5/2023 18:44:25,6660177176,7/5/2023 18:41:37,False,cf_internal,1.0,46470857,US,California,Los Angeles,207.151.52.241,,,,"- A comma was added after the introductory phrase to increase the clarity of the sentence.
- ""depends"" was changed in order to ensure the proper subject-verb agreement with ""the rules.""","Here in Brazil {=>,} the rules at school {depends=>depend} on the school .",fce_dev_840,Here in Brazil the rules at school depends on the school .,"Here in Brazil , the rules at school depend on the school ."
3473344327,7/2/2023 18:15:36,6659116822,7/2/2023 18:06:30,False,cf_internal,1.0,46799689,ES,Catalonia,Barcelona,85.54.52.152,"It was inappropriate to change ""we"" to ""you.""
Too much was deleted; meaning changing",,,"- A comma was inserted to indicate the end of the introductory phrase. 
- A period was switched for a comma and the word ""very"" was decapitalized in order to combine two incomplete sentences to make one complete sentence.","First of all {=>,} because of the big variety in the store {. Very=>, very} often you do n't know what to buy because {we=>you} do n't have only three or four different sport shoes to choose from {, not , we have to choose out of twenty or thirty such as Nike , adidas or Fila=>} .",fce_dev_19,"First of all because of the big variety in the store . Very often you do n't know what to buy because we do n't have only three or four different sport shoes to choose from , not , we have to choose out of twenty or thirty such as Nike , adidas or Fila .","First of all , because of the big variety in the store , very often you do n't know what to buy because you do n't have only three or four different sport shoes to choose from ."
3473344329,7/10/2023 09:56:26,6661560715,7/10/2023 09:54:05,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Which"" was replaced with ""that"" because the following clause is essential information.
- The misspelling ""disapointed"" was corrected to ""disappointed.
- ""Visit"" typically collocates with the preposition ""to.""
- The spelling of ""theatre"" was corrected to the American English version.
- Quotations were inserted around ""over the rainbow"" to mark that it is a title.","The only thing {which=>that} really {disapointed=>disappointed} me was a visit {in=>to} your {theatre=>theater} where I wanted to see the musical {' over=>, "" Over} the {rainbow '=>Rainbow} , {=>""} after I read the advertisement for the show .",fce_dev_574,"The only thing which really disapointed me was a visit in your theatre where I wanted to see the musical ' over the rainbow ' , after I read the advertisement for the show .","The only thing that really disappointed me was a visit to your theater where I wanted to see the musical , "" Over the Rainbow , "" after I read the advertisement for the show ."
3473344333,7/11/2023 11:01:50,6662021760,7/11/2023 11:00:52,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Someone"" was changed to ""one"" as the sentences implies the usage of a generic person. 
- The British spelling of ""centre"" was changed to the American English spelling.",{Someone=>One} can get to the city {centre=>center} with the No.456 bus and then on foot to the castle .,fce_test_23,Someone can get to the city centre with the No.456 bus and then on foot to the castle .,One can get to the city center with the No.456 bus and then on foot to the castle .
3473344335,7/4/2023 15:23:41,6659802714,7/4/2023 15:13:41,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,,,"- The auxiliary verb ""is"" is deleted because the sentence already has the verb ""consists of.""
- The compound noun ""stand collar"" is not hyphenated, so the hyphen was deleted. 
-The word ""white"" was deleted because it's an extra word that was added in error. 
--An Oxford comma added after the penultimate item in the list, immediately before the ""and."" This is a style edit, not grammatically required.","The dress white uniform {is=>} consists of a {stand-collar=>stand collar} white tunic {, white ,=>} and white dress shoes .",wiki_dev_515,"The dress white uniform is consists of a stand-collar white tunic , white , and white dress shoes .",The dress white uniform consists of a stand collar white tunic and white dress shoes .
3473344338,7/2/2023 18:58:16,6659117929,7/2/2023 18:53:57,False,cf_internal,1.0,46799689,ES,Catalonia,Barcelona,85.54.52.152,,Not a necessary edit,not_annotatable,,"Even when precise maps are available , the {length=>distance} measurement is not always clear .",wiki_test_515,"Even when precise maps are available , the length measurement is not always clear .","Even when precise maps are available , the distance measurement is not always clear ."
3473344339,7/1/2023 23:41:50,6659056844,7/1/2023 23:33:53,False,cf_internal,1.0,46470821,US,North Carolina,Greenville,152.117.96.129,,,,"- The indefinite article ""a"" was added because ""female"" is a grammatical noun rather than an adjective.","The events leading up to Araujo 's death were the subject of a pair of criminal trials in which it was alleged that the attackers were angered by the discovery that Araujo - who , at the time , was living as {=>a} female - was biologically male .",wiki_test_833,"The events leading up to Araujo 's death were the subject of a pair of criminal trials in which it was alleged that the attackers were angered by the discovery that Araujo - who , at the time , was living as female - was biologically male .","The events leading up to Araujo 's death were the subject of a pair of criminal trials in which it was alleged that the attackers were angered by the discovery that Araujo - who , at the time , was living as a female - was biologically male ."
3473344340,7/9/2023 03:23:45,6661090688,7/9/2023 03:22:57,False,cf_internal,1.0,46487320,US,California,Orange,99.45.59.89,,,,"-""accomodation"" was changed to ""accommodations"" since this is the correct spelling of the word.",And please tell me how much money I am supposed to need excluding transport and {accomodation=>accommodations} .,fce_dev_569,And please tell me how much money I am supposed to need excluding transport and accomodation .,And please tell me how much money I am supposed to need excluding transport and accommodations .
3473344341,7/6/2023 19:40:56,6660566526,7/6/2023 19:27:36,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,,,"- A comma was inserted before the coordinating conjunction ""but"" to separate two independent clauses.
- The verb ""laugh"" was replaced with the noun ""laughter"" because the prepositional phrase ""loads of"" takes a noun after it.","Carrying big speakers place to place was extremely tiring {=>,} but we had loads of {laugh=>laughter} .",fce_dev_747,Carrying big speakers place to place was extremely tiring but we had loads of laugh .,"Carrying big speakers place to place was extremely tiring , but we had loads of laughter ."
3473344344,7/3/2023 13:27:33,6659349612,7/3/2023 13:25:32,False,cf_internal,1.0,46922503,IT,Veneto,Padova,93.70.101.84,,"A period was incorrectly added before now, causing an incomplete sentence.",not_annotatable,,"However , on January 2 , 2012 , Bethesda and Interplay reached a settlement where production of the Fallout MMO is now canceled with Bethesda {now=>. Now} owning the entire Fallout franchise while Interplay may still be able to sell copies of Fallout Tactics , Fallout {=>,} and Fallout 2 , but its permission to do so ends on December 31 , 2013 .",wiki_dev_123,"However , on January 2 , 2012 , Bethesda and Interplay reached a settlement where production of the Fallout MMO is now canceled with Bethesda now owning the entire Fallout franchise while Interplay may still be able to sell copies of Fallout Tactics , Fallout and Fallout 2 , but its permission to do so ends on December 31 , 2013 .","However , on January 2 , 2012 , Bethesda and Interplay reached a settlement where production of the Fallout MMO is now canceled with Bethesda . Now owning the entire Fallout franchise while Interplay may still be able to sell copies of Fallout Tactics , Fallout , and Fallout 2 , but its permission to do so ends on December 31 , 2013 ."
3473344346,7/3/2023 16:37:45,6659400772,7/3/2023 16:34:29,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,,,,"-The comma is added here because what follows is a parenthetical.
-These two edits appear to be incorrect, though the work of art should be in quotation marks.
-This comma is added to correct the format of the citation.","This vertical line motif has appeared in every work since 2006 {=>,} with the exception of {I Want To LIve In A CIty Where=>"" i want to live in a city where} ... {=>""} ( The National Gallery , London {=>,} 2006 ) .",wiki_dev_869,"This vertical line motif has appeared in every work since 2006 with the exception of I Want To LIve In A CIty Where ... ( The National Gallery , London 2006 ) .","This vertical line motif has appeared in every work since 2006 , with the exception of "" i want to live in a city where ... "" ( The National Gallery , London , 2006 ) ."
3473344347,7/8/2023 07:21:41,6661027687,7/8/2023 07:17:15,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,I disagree with the first correction. Typically the first letter is capitalized inside parenthesis when there is a complete clause.,not_annotatable,- A comma was inserted to mark the nonessential clause.,"Abraham Lincoln High School , also referred to as Lincoln High School , Lincoln , or Main ( {Mainly Students=>mainly students} refer to it as this ) {=>,} is a secondary school located in Des Moines , Iowa , USA .",wiki_dev_137,"Abraham Lincoln High School , also referred to as Lincoln High School , Lincoln , or Main ( Mainly Students refer to it as this ) is a secondary school located in Des Moines , Iowa , USA .","Abraham Lincoln High School , also referred to as Lincoln High School , Lincoln , or Main ( mainly students refer to it as this ) , is a secondary school located in Des Moines , Iowa , USA ."
3473344349,7/3/2023 17:45:20,6659416037,7/3/2023 17:41:25,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,,,,-These edits change the spelling conventions to American English and changes the structure of the phrase to the more standard 'allegations of pedophilia.',"In 2011 , {paedophile=>} allegations {=>of pedophilia} against Roy Lyons dating back to the 1960s were revealed by Derryn Hinch .",wiki_dev_517,"In 2011 , paedophile allegations against Roy Lyons dating back to the 1960s were revealed by Derryn Hinch .","In 2011 , allegations of pedophilia against Roy Lyons dating back to the 1960s were revealed by Derryn Hinch ."
3473344350,7/6/2023 22:39:16,6660591424,7/6/2023 22:38:25,False,cf_internal,1.0,46914346,US,Louisiana,New Orleans,108.93.19.1,,Both edits change meaning.,not_annotatable,,"First of all , I {will=>wo n't} be able to travel {in=>until} July because I have not finished school .",fce_test_688,"First of all , I will be able to travel in July because I have not finished school .","First of all , I wo n't be able to travel until July because I have not finished school ."
3473344353,7/5/2023 07:02:27,6660026975,7/5/2023 07:01:37,False,cf_internal,1.0,46922503,IT,Veneto,Padova,93.70.101.84,,,,- The comma was replaced with a colon as commas cannot connect two complete and independent sentences without a conjunction.,"Firstly , I want to say it is a great idea to have this international arts festival {,=>:} it is very interesting , especially for the young people .",fce_dev_577,"Firstly , I want to say it is a great idea to have this international arts festival , it is very interesting , especially for the young people .","Firstly , I want to say it is a great idea to have this international arts festival : it is very interesting , especially for the young people ."
3473344354,7/5/2023 21:51:01,6660206526,7/5/2023 21:45:17,False,cf_internal,1.0,47003953,US,New York,Rochester,174.208.39.170,,,,"-""Home"" was corrected to ""homes"" to better agree with the possessive, ""people's.""
-A comma is added before and in a list to follow the stylistic use of the Oxford comma.
-The determiner is deleted because there is a determiner, ""every,"" that already applies to the whole list of nouns.","From my point of view , people 's {home=>homes} in the future will be controlled by a computer which is devised in every machine , TV , cooker {=>,} and {the=>} light , connecting to the owner .",fce_test_697,"From my point of view , people 's home in the future will be controlled by a computer which is devised in every machine , TV , cooker and the light , connecting to the owner .","From my point of view , people 's homes in the future will be controlled by a computer which is devised in every machine , TV , cooker , and light , connecting to the owner ."
3473344355,6/29/2023 08:09:21,6658357060,6/29/2023 08:04:37,False,cf_internal,1.0,46799689,FR,le-de-France,Paris,78.192.120.36,"Removing ""or image"" is meaning changing.",,,"- The phrase ""if only"" is used to express there was no other reason for something happening or to indicate wishful thinking. This was swapped for ""only if,"" which more appropriately conveys a necessary action for a desired result. 
- ""In"" is inserted after ""put"" to complete the correct verbal phrase.",Students can prevent the ' freshman 15 ' {=>only} if {only=>} they put {=>in} effort and hard work for a healthier body {or image=>} .,wiki_dev_799,Students can prevent the ' freshman 15 ' if only they put effort and hard work for a healthier body or image .,Students can prevent the ' freshman 15 ' only if they put in effort and hard work for a healthier body .
3473344356,7/7/2023 14:57:52,6660913101,7/7/2023 14:51:44,False,cf_internal,1.0,47003953,US,New York,Buffalo,174.233.216.181,,,,"-This is a capitalization error. The pronoun, ""her,"" is not a proper noun and shouldn't be capitalized.
-The comma is inserted because the title of the album should be surrounded by commas after a descriptive clause.
-The singular noun is pluralized to number agree with ""the English and Spanish.""","It was in 2000 that {Her=>her} self-titled debut album , "" Angela {Via=>Via,} "" was scheduled to be released by the end of the year , but both the English and the Spanish {version=>versions} of the album were never released .",wiki_test_119,"It was in 2000 that Her self-titled debut album , "" Angela Via "" was scheduled to be released by the end of the year , but both the English and the Spanish version of the album were never released .","It was in 2000 that her self-titled debut album , "" Angela Via, "" was scheduled to be released by the end of the year , but both the English and the Spanish versions of the album were never released ."
3473344360,7/7/2023 21:11:19,6660978608,7/7/2023 21:08:31,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,"- Single quotation marks were added around the word ""shopping."" But this is an incorrect revision because it should be double quotation marks. Single quotation marks are used inside double quotation marks.",not_annotatable,,Every woman in the world likes the word {=>'} shopping {=>'} .,fce_dev_682,Every woman in the world likes the word shopping .,Every woman in the world likes the word ' shopping ' .
3473344361,7/3/2023 20:48:18,6659459486,7/3/2023 20:30:22,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,,,"- A comma was added after the introductory dependent clause, ""While we were installing the sound system."" It provides background information for the independent clause that comes after it.
-""Irish"" is capitalized because names of countries, nationalities, and languages are capitalized. 
- A comma was inserted before ""and"" because ""and"" functions as a coordinating conjunction combining two independent clauses.
- The preposition ""to"" is deleted because ""we saw to U2"" is ungrammatical.  There is no need for a preposition after the verb ""saw.""
- The spelling of the ""favorite"" is corrected to fit American English spelling. 
- A comma was inserted before ""and"" because ""and"" functions as a coordinating conjunction combining two independent clauses.","While we were installing the sound system {=>,} we listened {irish=>to Irish} music {=>,} and suddenly we saw {to=>} U2 , which is my {favourite=>favorite} group , going inside the stadium {=>,} and they played music for us .",fce_dev_137,"While we were installing the sound system we listened irish music and suddenly we saw to U2 , which is my favourite group , going inside the stadium and they played music for us .","While we were installing the sound system , we listened to Irish music , and suddenly we saw U2 , which is my favorite group , going inside the stadium , and they played music for us ."
3473344362,7/3/2023 17:27:02,6659412776,7/3/2023 17:14:10,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,"- A new sentence is added but the reason for this is unclear. The sentence that is added is also ungrammatical, so this addition isn't correct.",,,"-The spelling error is corrected, ""becouse"" is corrected to ""because."" 
- The period before ""because"" is deleted this is a dependent clause and doesn't express a complete thought. The two clauses are combined to form one sentence. 
- The verb ""got"" is deleted because the sentence already contains the verb ""have."" 
-The word ""databank"" is not hyphenated, so the hyphen is deleted. 
- A new sentence is added but the reason for this is unclear. The sentence that is added is also ungrammatical, so this addition isn't correct.  I'll mention this in the comments section.","I never forget important days {. Becouse=>because} I have {got=>} a {data-bank=>databank} . {=>When an important day is coming , it notifies me .}",fce_dev_85,I never forget important days . Becouse I have got a data-bank .,"I never forget important days because I have a databank . When an important day is coming , it notifies me ."
3473344363,7/5/2023 15:55:26,6660154287,7/5/2023 15:55:06,False,cf_internal,1.0,47004074,US,Illinois,Chicago,89.187.180.28,,,,"- ""outside"" fixes a spelling error.","At the restaurant , Posner has forced the waitress and false drug dealer {ouside=>outside} at gunpoint , and just as he is about to kill them , Monk , arriving in the newspaper truck , throws a newspaper bundle at him and knocks out Posner .",wiki_test_175,"At the restaurant , Posner has forced the waitress and false drug dealer ouside at gunpoint , and just as he is about to kill them , Monk , arriving in the newspaper truck , throws a newspaper bundle at him and knocks out Posner .","At the restaurant , Posner has forced the waitress and false drug dealer outside at gunpoint , and just as he is about to kill them , Monk , arriving in the newspaper truck , throws a newspaper bundle at him and knocks out Posner ."
3473344366,7/4/2023 23:08:04,6659872283,7/4/2023 23:07:40,False,cf_internal,1.0,46914346,US,Louisiana,New Orleans,108.93.19.1,,,,"- Spelling of ""intend"" corrected. This is the correct spelling when the word is used as a verb.","As a WikiProject , WPAGS does not {intent=>intend} to look beyond the scope outlined on our project page .",wiki_dev_208,"As a WikiProject , WPAGS does not intent to look beyond the scope outlined on our project page .","As a WikiProject , WPAGS does not intend to look beyond the scope outlined on our project page ."
3473344367,6/28/2023 20:47:27,6658151503,6/28/2023 20:44:07,False,cf_internal,1.0,46914346,US,Connecticut,New London,208.103.64.187,Last edit changes meaning.,,,"- Comma added before ""so"" to introduce new clause.
- Unnecessary hyphen removed in ""well dressed."" Unless it is before a noun, a compound adjective doesn't usually need a hyphen.
- Unnecessary comma removed after ""well dressed.""
-NA","We have n't asked for any special clothes {=>,} so I would wear casual and comfortable clothes , although you can come {well-dressed ,=>well dressed} if you feel {=>that would be} better .",fce_dev_128,"We have n't asked for any special clothes so I would wear casual and comfortable clothes , although you can come well-dressed , if you feel better .","We have n't asked for any special clothes , so I would wear casual and comfortable clothes , although you can come well dressed if you feel that would be better ."
3473344372,7/7/2023 01:26:37,6660635863,7/7/2023 01:17:46,False,cf_internal,1.0,46487320,US,California,Orange,99.45.59.89,,,,"-The edit changing the comma into a period reduces the complexity of the sentence.
-An apostrophe was inserted in ""characters."" This is the intended choice because ""character's"" refers to the return of a specific person to Emmerdale.","The character was first described as a teenage tearaway and the village bad boy when he appeared again in 2008 {, and he=>. He} even received his own promo video to mark the {characters=>character's} return to Emmerdale .",wiki_dev_446,"The character was first described as a teenage tearaway and the village bad boy when he appeared again in 2008 , and he even received his own promo video to mark the characters return to Emmerdale .",The character was first described as a teenage tearaway and the village bad boy when he appeared again in 2008 . He even received his own promo video to mark the character's return to Emmerdale .
3473344374,7/8/2023 23:50:48,6661083567,7/8/2023 23:29:12,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,"-The revision is incorrect because the subject of the sentence is ""visits,"" which is a plural noun. As such, it would take the plural form of the verb ""change.""",not_annotatable,,"Indeed , Pip 's visits to Miss Havisham {change=>changes} him .",wiki_test_346,"Indeed , Pip 's visits to Miss Havisham change him .","Indeed , Pip 's visits to Miss Havisham changes him ."
3473344375,7/2/2023 16:46:58,6659114647,7/2/2023 16:22:46,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,removing the double quotes might be wrong.,,,"- ""observation"" fixes a spelling error.
- ""You"" was decapitalized because it is not at the beginning of a sentence.
- The single quotes were changed to double quotes to adhere to punctuation rules in English.
- A comma was added after ""something"" to make the sentence grammatical.","{""=>} And in response to the {onsbervation=>observation} that {You=>you} do n't necessarily look at your partner while doing Aikido : {""=>} If you {'=>""} look {'=>""} at something {=>,} you are attached to it .",wiki_dev_380,""" And in response to the onsbervation that You do n't necessarily look at your partner while doing Aikido : "" If you ' look ' at something you are attached to it .","And in response to the observation that you do n't necessarily look at your partner while doing Aikido : If you "" look "" at something , you are attached to it ."
3473344376,7/7/2023 04:05:38,6660690258,7/7/2023 04:03:23,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,,,"- A comma was inserted before the coordinating conjunction ""but"" to combine two independent clauses.","They come up with many ideas {=>,} but it ca n't last for a long time .",fce_dev_233,They come up with many ideas but it ca n't last for a long time .,"They come up with many ideas , but it ca n't last for a long time ."
3473344378,7/6/2023 20:02:12,6660569087,7/6/2023 20:01:05,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.162,,,,"- Commas were added around ""however"" because interrupters are set off by commas in English.","Western historians {=>,} however {=>,} view the battle as an unsuccessful expedition aimed at conquering the Arabs living to the east of Jordan .",wiki_dev_690,Western historians however view the battle as an unsuccessful expedition aimed at conquering the Arabs living to the east of Jordan .,"Western historians , however , view the battle as an unsuccessful expedition aimed at conquering the Arabs living to the east of Jordan ."
3473344380,6/30/2023 18:11:05,6658845322,6/30/2023 18:02:53,False,cf_internal,1.0,46914346,US,Connecticut,New London,208.103.64.187,,,,"- Comma replaced with period to separate complete sentences.
- ""We"" capitalized at the beginning of a sentence.
- ""About"" inserted after ""talked."" Typically, a preposition is necessary after ""talked.""
- Comma inserted after ""concert"" to separate clauses in a sentence.
- ""A"" removed for conciseness. In this context, ""dinner"" does not need an article before it.
- Period added after ""dinner"" to separate complete sentences.
- ""Yes"" capitalized at the beginning of a sentence.
- Comma inserted after ""Yes."" A comma is usually used after words like ""yes"" or ""no"" at the beginning of a sentence.
- Period inserted after ""Sting"" to end complete sentence.
- ""Yes"" capitalized at the beginning of a sentence.
- Comma inserted after ""Yes."" A comma is usually used after words like ""yes"" or ""no"" at the beginning of a sentence.
- Comma inserted after ""my friend."" A comma is usually used after terms of address like ""my friend.""","He was very kind to me {, we=>. We} talked {=>about} many things and after the concert {=>,} he invited all the team to have {a=>} dinner {=>. Yes} , {yes=>} I know what you 're thinking , "" Dinner and Sting {=>.} "" {yes=>Yes ,} my friend {=>,} it was the best thing in my life .",fce_dev_290,"He was very kind to me , we talked many things and after the concert he invited all the team to have a dinner , yes I know what you 're thinking , "" Dinner and Sting "" yes my friend it was the best thing in my life .","He was very kind to me . We talked about many things and after the concert , he invited all the team to have dinner . Yes , I know what you 're thinking , "" Dinner and Sting . "" Yes , my friend , it was the best thing in my life ."
3473344382,7/6/2023 17:14:14,6660549108,7/6/2023 17:11:53,False,cf_internal,1.0,46470857,US,California,Los Angeles,207.151.52.43,,I'm not sure if these were the best edits possible. The removal of the comma would've sufficed.,not_annotatable,,"It was so {=>much} fun {, that=>.} I enjoyed it a lot .",fce_dev_517,"It was so fun , that I enjoyed it a lot .",It was so much fun . I enjoyed it a lot .
3473344383,6/30/2023 14:58:04,6658810419,6/30/2023 14:57:22,False,cf_internal,1.0,46914346,US,Connecticut,New London,208.103.64.187,,,,"- Comma added before ""and"" to separate clauses in a sentence.","We will see people differently , with more calm , because we have no stress {=>,} and we are not in a hurry to do something else .",fce_dev_811,"We will see people differently , with more calm , because we have no stress and we are not in a hurry to do something else .","We will see people differently , with more calm , because we have no stress , and we are not in a hurry to do something else ."
3473344386,6/30/2023 19:07:55,6658854422,6/30/2023 19:04:05,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,,,,-This edit changes the spelling to 'organizing' to reflect American English spelling standards.,Thank you for {organising=>organizing} the trip to London .,fce_test_582,Thank you for organising the trip to London .,Thank you for organizing the trip to London .
3473344387,7/9/2023 05:34:10,6661099120,7/9/2023 05:25:18,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,,,"- The word ""Yet"" was replaced with the word ""Now"" because this lexical choice is more appropriate in the context of the sentence. ""Yet"" shows contrast, but ""Now"" conveys what is happening at the current time. 
-The noun ""hand phone"" was replaced with the word ""cell phone"" because this lexical choice is preferred in American English.","{Yet=>Now ,} my {hand=>cell} phone is in my bag and I bring it everywhere .",fce_dev_192,Yet my hand phone is in my bag and I bring it everywhere .,"Now , my cell phone is in my bag and I bring it everywhere ."
3473344388,7/7/2023 14:42:56,6660910258,7/7/2023 14:41:20,False,cf_internal,1.0,47003953,US,New York,Buffalo,174.233.216.181,,,,"-The correct spelling is ""Sometimes.""
--""Stay"" is substituted with ""am"" to improve fluency.
-The determiner is deleted because it is following a different determiner, so it is not needed.
-The comma is inserted because it should precede a contrastive phrase.","{Sometime=>Sometimes} I {stay=>am} alone all {the=>} day {=>,} but I have contacts with many people .",fce_dev_21,Sometime I stay alone all the day but I have contacts with many people .,"Sometimes I am alone all day , but I have contacts with many people ."
3473344391,7/3/2023 14:54:19,6659371782,7/3/2023 14:52:13,False,cf_internal,1.0,47137882,US,Arizona,Chandler,68.107.140.188,,,,"- The spelling error was corrected. The correct spelling of the word is ""itself.""",But this problem is solving {by itselfes=>itself} .,fce_test_24,But this problem is solving by itselfes .,But this problem is solving itself .
3473344392,7/15/2023 16:00:33,6663757751,7/15/2023 15:59:56,False,cf_internal,1.0,46914346,US,Louisiana,New Orleans,108.93.19.1,,,,"- Quotation marks added around title ""The Sly Collection.""
- Spelling of ""received"" corrected.","{The=>""The} Sly {Collection recieved=>Collection"" received} positive reviews , having a Metacritic score of 85 / 100 based on 46 reviews .",wiki_test_317,"The Sly Collection recieved positive reviews , having a Metacritic score of 85 / 100 based on 46 reviews .","""The Sly Collection"" received positive reviews , having a Metacritic score of 85 / 100 based on 46 reviews ."
3473344393,7/10/2023 05:51:04,6661291630,7/10/2023 05:50:43,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,- The first word of a quoted phrase must be capitalized.,"They just said , "" {we=>We} do n't give money back . """,fce_test_333,"They just said , "" we do n't give money back . ""","They just said , "" We do n't give money back . """
