_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,are_these_explanations_acceptable,please_include_your_reasons_for_rejecting_the_item,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,aligned,comments,describe_why_this_is_not_annotatable,id,not_annotatable,original,please_explain_the_revisions_write_na_if_not_annotatable,revised
3476786175,7/14/2023 18:34:57,6663559599,7/14/2023 18:34:41,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Orange,US,7/6/2023 00:18:03,6660239967,99.45.59.89,California,7/6/2023 00:15:11,False,1.0,3473344856,46487320,"RBAC Mittraphap , Samut {Prakan=>Prakan,} Customs {United andThai=>United, and Thai} Honda were relegated from the 2011 Thai Division 1 League .",,,wiki_test_652,,"RBAC Mittraphap , Samut Prakan Customs United andThai Honda were relegated from the 2011 Thai Division 1 League .","-Commas were inserted after ""Prakan"" and ""United."" We insert commas when there are three or more items in a list or series, as well as between the second-to-last and the last item in the series.","RBAC Mittraphap , Samut Prakan, Customs United, and Thai Honda were relegated from the 2011 Thai Division 1 League ."
3476786179,7/17/2023 17:31:13,6664083454,7/17/2023 17:27:59,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Fullerton,US,7/5/2023 00:38:06,6659893063,98.147.161.2,California,7/5/2023 00:30:49,False,1.0,3473346625,46487320,"Even if my parents do n't look after me for all the matters like going out {on nights=>at night} or studying {=>,} you do n't have to think that living in my house is like living in heaven because I ca n't play the guitar {or=>,} listen to music at a loud volume {=>,} or invite my friends for a Saturday night party .",,,fce_test_96,,Even if my parents do n't look after me for all the matters like going out on nights or studying you do n't have to think that living in my house is like living in heaven because I ca n't play the guitar or listen to music at a loud volume or invite my friends for a Saturday night party .,"-A comma was added before ""you."" We add commas after introductory clauses.
-""Or"" was removed in order to provide clarity to the sentence.
-A comma was inserted before ""or"" since we include commas to separate items in a series, including before the and, or, or not of the last item.","Even if my parents do n't look after me for all the matters like going out at night or studying , you do n't have to think that living in my house is like living in heaven because I ca n't play the guitar , listen to music at a loud volume , or invite my friends for a Saturday night party ."
3476786180,7/14/2023 16:38:55,6663545430,7/14/2023 16:38:22,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Orange,US,7/8/2023 00:54:42,6660989193,99.45.59.89,California,7/8/2023 00:50:53,False,1.0,3473347066,46487320,"{It 's brilliant , is=>Is} n't {it=>that awesome} ?",,,fce_test_823,,"It 's brilliant , is n't it ?",-These edits were made for stylistic reasons.,Is n't that awesome ?
3476786181,7/14/2023 17:53:16,6663555679,7/14/2023 17:49:51,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Orange,US,7/6/2023 19:21:59,6660564014,99.45.59.89,California,7/6/2023 19:17:23,False,1.0,3473345558,46487320,"However , the press should n't create {rumours=>rumors} and hunt those people like animals .",,,fce_test_229,,"However , the press should n't create rumours and hunt those people like animals .","-""rumours"" was changed to ""rumors"" since the spelling of the word without the inserted ""u"" is the conventional spelling in American English.","However , the press should n't create rumors and hunt those people like animals ."
3476786182,7/17/2023 17:08:34,6664079846,7/17/2023 17:03:45,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Orange,US,7/8/2023 01:23:12,6660995702,99.45.59.89,California,7/8/2023 01:13:58,False,1.0,3473344162,46487320,"Of course , this was great {plublicity=>publicity} for Edison {=>,} who would often pose with the performers for newspaper articles .",,,wiki_dev_659,,"Of course , this was great plublicity for Edison who would often pose with the performers for newspaper articles .","-The correct spelling of the word is ""publicity.""
-A comma was added after ""Edison"" in order to convey that the information following this word adds additional information to the sentence.","Of course , this was great publicity for Edison , who would often pose with the performers for newspaper articles ."
3476786184,7/14/2023 18:34:27,6663559540,7/14/2023 18:34:17,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Orange,US,7/6/2023 17:54:26,6660553242,99.45.59.89,California,7/6/2023 17:52:42,False,1.0,3473345544,46487320,"I have heard from you recently and I 'm really happy {,=>.} I hope you and your family are well .",,,fce_dev_761,,"I have heard from you recently and I 'm really happy , I hope you and your family are well .",-A comma was replaced with a period since each sentence should end with a period.,I have heard from you recently and I 'm really happy . I hope you and your family are well .
3476786185,7/14/2023 12:04:24,6663500211,7/14/2023 12:04:14,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Barcelona,ES,7/3/2023 18:10:34,6659420792,79.153.24.70,Catalonia,7/3/2023 18:07:10,False,1.0,3473345905,46799689,"Eventually {=>,} the decision was made to place it in the New Orleans Square section of the park , and thus the house was given a {southern-plantation=>southern plantation} style .",The hyphen should stay because those words function together as an adjective.,,wiki_test_194,,"Eventually the decision was made to place it in the New Orleans Square section of the park , and thus the house was given a southern-plantation style .","- A comma was inserted after ""eventually"" because, as an introductory adverb, it can be separated from the rest of the sentence.
-","Eventually , the decision was made to place it in the New Orleans Square section of the park , and thus the house was given a southern plantation style ."
3476786186,7/14/2023 12:46:59,6663509819,7/14/2023 12:46:34,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Barcelona,ES,7/2/2023 08:37:24,6659090966,85.54.52.152,Catalonia,7/2/2023 08:29:00,False,1.0,3473343788,46799689,"Firstly {=>,} I would like to travel in July only because I have two months {holiday=>of vacation ,} which are July and August {,=>.} I {choose=>chose} July because it is the only {one=>} month that I think I 'm free .",,,fce_test_780,,"Firstly I would like to travel in July only because I have two months holiday which are July and August , I choose July because it is the only one month that I think I 'm free .","- 'Vacation' is more commonly used than 'holiday' in American English to refer to time off from work or school responsibilities. 'Of' was added to indicate a relationship between 'months' and 'vacation.' 
- A comma was inserted before 'which' because 'which' (without a neighboring preposition) is always followed by an independent clause,
- A comma was inserted after 'Firstly' to offset it as an introductory word. 
- The present tense verb 'choose' was changed to the past tense 'chose' since earlier parts of the sentence indicated the decision had already been made. 
- 'One' should be deleted because it is redundant after the use of the phrase, 'the only.'","Firstly , I would like to travel in July only because I have two months of vacation , which are July and August . I chose July because it is the only month that I think I 'm free ."
3476786187,7/14/2023 18:00:53,6663556568,7/14/2023 18:00:14,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Barcelona,ES,7/2/2023 15:51:42,6659112983,85.54.52.152,Catalonia,7/2/2023 15:49:16,False,1.0,3473347341,46799689,We can {watch=>see} this problem from two different points of view .,,,fce_dev_765,,We can watch this problem from two different points of view .,"""Watch"" was replaced with ""see."" 'Watch' implies looking at something actively and for an extended period of time. 'See' implies a passive and momentary glance, which is more appropriate in this case.",We can see this problem from two different points of view .
3476786188,7/17/2023 16:08:13,6664069160,7/17/2023 16:04:56,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Barcelona,ES,7/3/2023 18:16:55,6659422002,79.153.24.70,Catalonia,7/3/2023 18:14:55,False,1.0,3473345124,46799689,"Nag Mahasaya had a deep love for studying {=>,} but there was not a single good school in his district .",,,wiki_test_473,,Nag Mahasaya had a deep love for studying but there was not a single good school in his district .,- A comma was placed between two independent phrases.,"Nag Mahasaya had a deep love for studying , but there was not a single good school in his district ."
3476786189,7/14/2023 18:17:21,6663558097,7/14/2023 18:14:20,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Grandville,US,7/5/2023 15:46:07,6660152982,169.130.230.168,Michigan,7/5/2023 15:35:14,False,1.0,3473344731,46799689,"It was armed with four {0.5 in=>0.5-in} ( 12.7 mm ) machine guns and another four {0.3 in=>0.3-in} ( 7.62 mm ) guns {-=>,} a rather light arms load for the era {: the=>. The} contemporary Focke-Wulf Fw 190 prototype was able to fit four {20 mm=>20-mm} cannon and two {7.92 mm=>7.92-mm} machine guns .",,,wiki_test_417,,It was armed with four 0.5 in ( 12.7 mm ) machine guns and another four 0.3 in ( 7.62 mm ) guns - a rather light arms load for the era : the contemporary Focke-Wulf Fw 190 prototype was able to fit four 20 mm cannon and two 7.92 mm machine guns .,"- ""0.5 in,"" ""0.3 in,"" ""20 mm,"" and ""7.92 mm"" were all hyphenated. When you’re combining two or more words to form a compound adjective in front of a noun, put hyphens between these words.
- A dash was changed to a comma. A longer dash, known as an em dash, would have been appropriate here as well.
- A colon was changed to a period and the word ""The"" added to mark the beginning  a new sentence.","It was armed with four 0.5-in ( 12.7 mm ) machine guns and another four 0.3-in ( 7.62 mm ) guns , a rather light arms load for the era . The contemporary Focke-Wulf Fw 190 prototype was able to fit four 20-mm cannon and two 7.92-mm machine guns ."
3476786192,7/17/2023 16:12:52,6664070102,7/17/2023 16:12:39,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Ashburn,US,7/9/2023 11:55:01,6661119555,3.215.135.99,Virginia,7/9/2023 11:54:36,False,1.0,3473345779,46799689,"In some parts of this range , the extension resulted in the emplacement of {Metamorphic=>metamorphic} core complexes , the type example of which is given by the Whipple Mountains in southeastern California .",,,wiki_dev_774,,"In some parts of this range , the extension resulted in the emplacement of Metamorphic core complexes , the type example of which is given by the Whipple Mountains in southeastern California .","- ""Metamorphic"" is rewritten using all lowercase letters as it is not a proper noun.","In some parts of this range , the extension resulted in the emplacement of metamorphic core complexes , the type example of which is given by the Whipple Mountains in southeastern California ."
3476786193,7/14/2023 18:29:55,6663559157,7/14/2023 18:29:37,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Barcelona,ES,7/3/2023 08:58:40,6659284560,85.54.52.152,Catalonia,7/3/2023 08:56:24,False,1.0,3473345860,46799689,"Log cabins may be more {confortable=>comfortable} , {=>but} on the other hand I think that I will be able to "" survive "" in tents .",,,fce_dev_614,,"Log cabins may be more confortable , on the other hand I think that I will be able to "" survive "" in tents .","- ""Comfortable"" is the correct spelling of ""confortable.""
- After the comma, the conjunction ""but"" is entered in order to properly join two sentences.","Log cabins may be more comfortable , but on the other hand I think that I will be able to "" survive "" in tents ."
3476786194,7/17/2023 17:32:31,6664083598,7/17/2023 17:32:03,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Barcelona,ES,7/3/2023 18:51:43,6659430336,79.153.24.70,Catalonia,7/3/2023 18:49:48,False,1.0,3473345394,46799689,"It was her first project with living subjects {,=>;} Allen interviewed nearly everyone in the book and she had endless hours of Bob Leuci {' s=>'s} tapes for {back up=>back-up} .",Back-up should be backup,,wiki_test_490,,"It was her first project with living subjects , Allen interviewed nearly everyone in the book and she had endless hours of Bob Leuci ' s tapes for back up .","- A semicolon replaced a comma after ""subjects"" to ensure proper separation of two independent sentences.
- A space was removed from ""'s.""
-",It was her first project with living subjects ; Allen interviewed nearly everyone in the book and she had endless hours of Bob Leuci 's tapes for back-up .
3476786196,7/17/2023 16:08:36,6664069245,7/17/2023 16:08:14,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Barcelona,ES,7/2/2023 18:30:01,6659117185,85.54.52.152,Catalonia,7/2/2023 18:28:13,False,1.0,3473346822,46799689,"Therefore , people {=>are} used to shopping weekly or monthly .",,,fce_test_208,,"Therefore , people used to shopping weekly or monthly .","- The insertion of ""are"" is necessary to create a complete sentence. Every sentence should have at least a subject and verb agreement.","Therefore , people are used to shopping weekly or monthly ."
3476786200,7/14/2023 12:41:42,6663508858,7/14/2023 12:40:53,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Paris,FR,6/29/2023 06:30:49,6658330754,78.192.120.36,le-de-France,6/29/2023 06:30:13,False,1.0,3473344294,46799689,Your visit to the shop {conludes=>concludes} in a long queue to the checkout ( where you can easily spend another 30 minutes ) where they will suck out some money from your account .,,,fce_dev_523,,Your visit to the shop conludes in a long queue to the checkout ( where you can easily spend another 30 minutes ) where they will suck out some money from your account .,"- ""Conludes"" should be spelled ""concludes.""",Your visit to the shop concludes in a long queue to the checkout ( where you can easily spend another 30 minutes ) where they will suck out some money from your account .
3476786202,7/17/2023 16:10:58,6664069716,7/17/2023 16:09:48,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Barcelona,ES,7/3/2023 16:53:59,6659405085,79.153.24.70,Catalonia,7/3/2023 16:27:56,False,1.0,3473346763,46799689,"Besides {=>all} of {all=>which} , at the end of the {Musical=>musical} , I went to {the=>} your {Theatre=>Theater} Restaurant {,=>} in order {of taking a=>to get some} dinner , because I {have leaft=>had left} home without eating and {so=>} I was hungry at that time .","The changes made in the introductory clause are equally as awkward as the original. 
""So"" can stay!",,fce_test_506,,"Besides of all , at the end of the Musical , I went to the your Theatre Restaurant , in order of taking a dinner , because I have leaft home without eating and so I was hungry at that time .","- ""Musical"" is written in lowercase letters because it is a common noun.
- ""The"" was deleted because the word ""your"" already shows possession of the noun that follows it.
- ""Theatre"" is the British English spelling of ""Theater.""
- The comma was removed before ""in order"" because the phrase that follows is dependent on the phrase that precedes it.
- ""Of taking a"" is replaced by ""to get some."" ""In order"" should be followed by an infinitive (to + verb). Also, in English, people can 'get dinner, but they cannot 'take dinner.'
- ""Left"" is the correct spelling of ""leaft.""
- ""Had"" replaced ""have"" because the action took place in the past.","Besides all of which , at the end of the musical , I went to your Theater Restaurant in order to get some dinner , because I had left home without eating and I was hungry at that time ."
3476786203,7/17/2023 17:26:59,6664082753,7/17/2023 17:26:52,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Barcelona,ES,7/2/2023 09:20:33,6659091970,85.54.52.152,Catalonia,7/2/2023 09:20:13,False,1.0,3473344912,46799689,"Second , how much money {to=>do} I need ?",,,fce_dev_829,,"Second , how much money to I need ?","""To"" was corrected to ""do.""","Second , how much money do I need ?"
3476786204,7/14/2023 18:10:16,6663557489,7/14/2023 18:09:59,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,San Jose,US,7/9/2023 15:04:30,6661126650,54.176.85.11,California,7/9/2023 14:59:59,False,1.0,3473345480,46799689,"Although Joey disapproves of this state of affairs , he is forced to accept it when his mother reminds him how much happier his father is now that he has a "" hobby {"" ,=>,""} and that their marriage is much better due to Joseph Sr 's shame about the affair and how he is that much more attentive .",,,wiki_dev_594,,"Although Joey disapproves of this state of affairs , he is forced to accept it when his mother reminds him how much happier his father is now that he has a "" hobby "" , and that their marriage is much better due to Joseph Sr 's shame about the affair and how he is that much more attentive .","- The comma and quotation marks were switched in order. In American English, punctuation is always contained within the quotation marks.","Although Joey disapproves of this state of affairs , he is forced to accept it when his mother reminds him how much happier his father is now that he has a "" hobby ,"" and that their marriage is much better due to Joseph Sr 's shame about the affair and how he is that much more attentive ."
3476786205,7/14/2023 15:52:51,6663540140,7/14/2023 15:52:37,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Barcelona,ES,7/2/2023 18:26:02,6659117097,85.54.52.152,Catalonia,7/2/2023 18:25:23,False,1.0,3473346485,46799689,"An inductor is very common in line-frequency ballasts to provide the proper starting and operating electrical condition to power a fluorescent lamp , neon lamp , or {high intensity=>high-intensity} discharge ( HID ) lamp .",,,wiki_dev_720,,"An inductor is very common in line-frequency ballasts to provide the proper starting and operating electrical condition to power a fluorescent lamp , neon lamp , or high intensity discharge ( HID ) lamp .","""High-intensity"" should be hyphenated because it used as an adjective for a following noun.","An inductor is very common in line-frequency ballasts to provide the proper starting and operating electrical condition to power a fluorescent lamp , neon lamp , or high-intensity discharge ( HID ) lamp ."
3476786206,7/14/2023 12:43:36,6663509210,7/14/2023 12:43:09,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Paris,FR,6/29/2023 06:54:08,6658339153,78.192.120.36,le-de-France,6/29/2023 06:53:38,False,1.0,3473344674,46799689,I 'm looking {fordward=>forward} to hearing from you .,,,fce_test_1,,I 'm looking fordward to hearing from you .,"""Fordward"" is an incorrect spelling of ""forward.""",I 'm looking forward to hearing from you .
3476786207,7/14/2023 18:05:23,6663557035,7/14/2023 18:05:13,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Sarasota,US,7/5/2023 16:44:29,6660161387,40.139.7.109,Florida,7/5/2023 16:43:06,False,1.0,3473345882,46799689,"Consequently , the IMLP refuses Trotskyism , because {=>it} is believed {=>to} be an {estremistic=>extremist} and anti-Communist diversion from Marxism-Leninism .",,,wiki_test_209,,"Consequently , the IMLP refuses Trotskyism , because is believed be an estremistic and anti-Communist diversion from Marxism-Leninism .","- ""It"" was inserted before ""is"" because the phrase is in need of a subject. 
- ""Extremist"" is the correct spelling of ""estremistic.""","Consequently , the IMLP refuses Trotskyism , because it is believed to be an extremist and anti-Communist diversion from Marxism-Leninism ."
3476786208,7/14/2023 18:04:49,6663556960,7/14/2023 18:01:07,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,this_is_a_false_nonannotatable_item,cf_internal,Barcelona,ES,7/3/2023 17:34:49,6659414378,79.153.24.70,Catalonia,7/3/2023 17:32:45,False,1.0,3473346269,46799689,I would like to {know=>go} only in July because I have {=>had my time off} set {my holidays=>for} this month since last January .,,These edits change the meaning.,fce_test_118,not_annotatable,I would like to know only in July because I have set my holidays this month since last January .,,I would like to go only in July because I have had my time off set for this month since last January .
3476786209,7/17/2023 16:00:25,6664067842,7/17/2023 15:59:48,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Barcelona,ES,7/3/2023 18:33:26,6659425248,79.153.24.70,Catalonia,7/3/2023 18:29:35,False,1.0,3473343843,46799689,"Modern technology has {completly=>completely} changed my daily life , which {=>has} became more comfortable {,=>} and easier .","""Has became"" is not correct. The original was already grammatical.",,fce_dev_358,,"Modern technology has completly changed my daily life , which became more comfortable , and easier .","- ""Completely"" is the correct spelling of ""completly.""
- Removing the comma after ""comfortable"" is necessary because ""and easier"" cannot stand on its own.","Modern technology has completely changed my daily life , which has became more comfortable and easier ."
3476786210,7/17/2023 17:49:40,6664085670,7/17/2023 17:48:59,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Barcelona,ES,7/2/2023 16:18:17,6659113705,85.54.52.152,Catalonia,7/2/2023 16:10:43,False,1.0,3473346408,46799689,"According {=>to} Ponjikkara {=>,} in his previous birth {=>he} was Tintumon and died due to diabetes when he was studying in {L.K.G=>L.K.G.} at Little {flower convent girls high school=>Flower Convent Girls' High School} , Nadathara .",,,wiki_test_15,,"According Ponjikkara in his previous birth was Tintumon and died due to diabetes when he was studying in L.K.G at Little flower convent girls high school , Nadathara .","- ""To"" was inserted after ""according."" These two are almost always paired together!
- A comma was inserted before ""in"" to mark the end of the first introductory clause. This helps to lessen confusion for what follows.
- The word ""he"" was inserted because a subject is needed to complete the thought.
- ""L.K.G"" received another period at its end, as is normal for initials.
- The title of the high school was given correct capitalization. In a title, all nouns, pronouns, adjectives, verbs and adverbs should be capitalized.","According to Ponjikkara , in his previous birth he was Tintumon and died due to diabetes when he was studying in L.K.G. at Little Flower Convent Girls' High School , Nadathara ."
3476786212,7/14/2023 17:18:19,6663551607,7/14/2023 17:18:08,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Atlanta,US,7/10/2023 13:40:32,6661680588,46.248.130.164,Georgia,7/10/2023 13:39:54,False,1.0,3473345885,46799689,Try to ask who invented the {will=>wheel} or the book .,,,fce_dev_162,,Try to ask who invented the will or the book .,"- ""Will"" was replaced by ""wheel."" ""Wheel"" is the more appropriate word choice in this context.",Try to ask who invented the wheel or the book .
3476786213,7/17/2023 16:16:57,6664070853,7/17/2023 16:15:21,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Barcelona,ES,7/2/2023 08:22:09,6659090611,85.54.52.152,Catalonia,7/2/2023 08:01:42,False,1.0,3473343953,46799689,"{Tecnology change=>Technology has changed} our daily life {,=>;} it makes our life {easily=>easier} to live and {=>,} of {courese=>course ,} more {confortable=>comfortable ,} like with computers , {televitions=>televisions} , radios {etcetera=>, etc. ,} and {some times=>sometimes} more secure {=>,} like in medicine .","Etcetera did not need to be changed to etc., although the commas to offset it was a good call.
The comma after 'secure' is optional.",,fce_test_78,,"Tecnology change our daily life , it makes our life easily to live and of courese more confortable like with computers , televitions , radios etcetera and some times more secure like in medicine .","- A comma was changed to a semicolon after 'daily life' to indicate a new sentence.
- 'Easily' was changed to 'easier' because the sentence is comparing a current situation to an expired situation. Comparisons require the comparative form of an adjective. The original word used was an adverb. 
- 'Courese' is a misspelling of 'course.'
- Commas were inserted before and after the phrase 'of course' because it is a non-essential phrase in the sentence.
- 'Confortable' is a misspelling of 'comfortable.'
- 'Televitions' is a misspelling of 'televisions.'
- 'Some' and 'times' were combined to create the correct word 'sometimes.'
- 'Tecnology' is an incorrect spelling of 'Technology.'
- 'Change' was changed to 'has changed.' Firstly, it is necessary to be sure there is subject-verb agreement, as the subject, 'technology,' is singular. Second, the present perfect form of the verb is selected to indicate that the action originated at some point in the past but is ongoing. 

-","Technology has changed our daily life ; it makes our life easier to live and , of course , more comfortable , like with computers , televisions , radios , etc. , and sometimes more secure , like in medicine ."
3476786214,7/14/2023 17:01:45,6663548999,7/14/2023 16:59:56,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,San Jose,US,7/9/2023 15:44:51,6661128246,54.176.85.11,California,7/9/2023 15:41:36,False,1.0,3473345408,46799689,"I hope I 'll be able to travel {on=>in} July {=>. I prefer to stay in a log cabin} . Due to the fact that my children have summer {holiday from=>vacation in} July {=>, I 'm going to travel with 2 children and my dog} .",The longer edits are meaning changing.,,fce_test_591,,I hope I 'll be able to travel on July . Due to the fact that my children have summer holiday from July .,"- ""On"" was changed to ""in."" When referring to a certain time within a month, we use the preposition ""in.""
- A period was inserted after ""July"" to mark the end of a sentence.
- ""Vacation in"" is the American-English version of ""holiday from.""","I hope I 'll be able to travel in July . I prefer to stay in a log cabin . Due to the fact that my children have summer vacation in July , I 'm going to travel with 2 children and my dog ."
3476786215,7/14/2023 12:28:04,6663505881,7/14/2023 12:27:47,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Sarasota,US,7/7/2023 12:33:34,6660880759,40.139.7.109,Florida,7/7/2023 12:26:04,False,1.0,3473347086,46799689,"Computers {that=>} make some little things for us nowadays , but at the speed {at tecnology=>technology} goes {=>,} in the next century those clothes will tell our doctors our {healt=>health} at any moment , any time , {any where ,=>anywhere ;} people will be able to locate us {arround=>around} the world .",,,fce_dev_859,,"Computers that make some little things for us nowadays , but at the speed at tecnology goes in the next century those clothes will tell our doctors our healt at any moment , any time , any where , people will be able to locate us arround the world .","- ""That"" is removed because the next comma reveals this first phrase should be a complete thought. The inclusion of ""that"" in this context implies it is a partial thought.
- ""Technology"" is the correct spelling of ""tecnology.""
- ""At"" was removed because the noun ""technology"" is not a location or time.
- A comma is inserted after ""goes"" to mark the end of a dependent clause.
- ""Health"" is the correct spelling of ""healt.""
- ""Anywhere"" is the correct spelling of ""any where.""
- The comma was exchanged for a semicolon to  properly separate two complete sentences.
- ""Around"" is the correct spelling of ""arround.""","Computers make some little things for us nowadays , but at the speed technology goes , in the next century those clothes will tell our doctors our health at any moment , any time , anywhere ; people will be able to locate us around the world ."
3476786216,7/14/2023 15:56:25,6663540638,7/14/2023 15:52:52,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Orlando,US,7/5/2023 10:32:39,6660086179,184.81.253.103,Florida,7/5/2023 10:29:47,False,1.0,3473344817,46799689,"The Chosun Ilbo is manifestly not {a=>an} "" extreme right "" newspaper , if far {=>-} right {is to denote Nazism=>denotes nazism} or {Fascism=>fascism} .",Nazism should be capitalized,,wiki_test_741,,"The Chosun Ilbo is manifestly not a "" extreme right "" newspaper , if far right is to denote Nazism or Fascism .","- ""A"" was replaced by ""an"" because the word that follows begins with a vowel.
- The phrase ""is to denote Nazism"" was changed to ""denotes nazism."" This change mainly allows the text to be slightly more concise and is not mandatory.
- ""Fascism"" was changed to lowercase because 'fascism' is a common noun.","The Chosun Ilbo is manifestly not an "" extreme right "" newspaper , if far - right denotes nazism or fascism ."
3476786218,7/14/2023 15:47:55,6663539416,7/14/2023 15:47:43,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,this_is_a_false_nonannotatable_item,cf_internal,Barcelona,ES,7/3/2023 10:21:57,6659307543,85.54.52.152,Catalonia,7/3/2023 10:21:17,False,1.0,3473346300,46799689,"My name is ... {=>,} and I am a student representative .",,This comma is unnecessary following ellipses.,fce_dev_591,not_annotatable,My name is ... and I am a student representative .,,"My name is ... , and I am a student representative ."
3476786219,7/14/2023 16:28:49,6663544271,7/14/2023 16:28:22,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Barcelona,ES,7/3/2023 10:34:57,6659311084,85.54.52.152,Catalonia,7/3/2023 10:21:59,False,1.0,3473344548,46799689,"For example , without using {=>the} internet I could not {put me through to=>communicate with} foreign people .",,,fce_dev_313,,"For example , without using internet I could not put me through to foreign people .","- ""The"" was inserted before ""internet"" because it is the normal collocation of these words.
- The phrase ""put me through to"" was changed to ""communicate with."" ""Me"" should have been the reflexive pronoun ""myself"" since both the subject and object referred to the same person. Changing the entire phrase removed this issue.","For example , without using the internet I could not communicate with foreign people ."
3476786220,7/14/2023 18:10:51,6663557562,7/14/2023 18:10:37,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Barcelona,ES,7/3/2023 15:05:25,6659374227,79.153.24.70,Catalonia,7/3/2023 14:55:59,False,1.0,3473345021,46799689,The {segement=>segment} has since been re-edited and trimmed from an {origional lenght=>original length} of eight {minuets=>minutes} to just under three .,,,wiki_test_936,,The segement has since been re-edited and trimmed from an origional lenght of eight minuets to just under three .,"- ""Segment"" is the correct spelling of ""segement.""
- ""Original length"" is the correct spelling of the phrase ""origional lenght.""
- ""Minutes"" is the correct spelling of ""minuets.""",The segment has since been re-edited and trimmed from an original length of eight minutes to just under three .
3476786224,7/14/2023 12:05:51,6663500543,7/14/2023 12:05:27,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Barcelona,ES,7/3/2023 18:43:20,6659428020,79.153.24.70,Catalonia,7/3/2023 18:40:21,False,1.0,3473346990,46799689,The book starts with {Alcatraz=>Alcatraz's} setting fire to his foster {parents 's=>parents'} kitchen .,"Alcatraz is a person doing the action, setting fire.",,wiki_test_290,,The book starts with Alcatraz setting fire to his foster parents 's kitchen .,"- ""Parents'"" is the correct spelling of ""parents's."" When a plural noun ends with '-s,' add just an apostrophe to show possession.",The book starts with Alcatraz's setting fire to his foster parents' kitchen .
